,shape_area,binomial
11404,12278122303.86827,Pipistrellus kuhlii
11405,13867474329.832283,Pipistrellus kuhlii
11406,86615980.00828056,Pteropus hypomelanus
11407,2148767430.16867,Phalanger orientalis
11408,8642464350.496233,Phalanger orientalis
11409,475813454.0016738,Pipistrellus kuhlii
11410,7098867036.559475,Phalanger orientalis
11411,1945504610216.1733,Dipodomys merriami
11412,29533647950.489548,Phalanger orientalis
11413,17571891793.56103,Phalanger orientalis
11414,414539134.6694562,Pteropus hypomelanus
11415,201021142511.2566,Phalanger sericeus
11416,347873090.22182065,Phascolarctos cinereus
11417,6122909487.998063,Phascolarctos cinereus
11418,18686444467.18487,Phascolarctos cinereus
11419,487540688.91651726,Phascolarctos cinereus
11420,60878888.61580924,Phascolarctos cinereus
11421,605827.1185166363,Phascolarctos cinereus
11422,444009102.9161494,Phascolarctos cinereus
11423,5756212.197017735,Phascolarctos cinereus
11424,42039052.930214874,Phascolarctos cinereus
11425,201981715.86561903,Phascolarctos cinereus
11426,83107012941.44063,Phascolosorex doriae
11427,5050330506.467213,Phyllostomus hastatus
11428,2749011652.2975073,Pipistrellus kuhlii
11429,1203927874.2613132,Pipistrellus kuhlii
11430,2178426703.9629827,Pipistrellus kuhlii
11431,2541804548.0939007,Pipistrellus angulatus
11432,8834849122.85374,Pipistrellus angulatus
11433,50973033.566482276,Pipistrellus angulatus
11434,31281316.734516233,Pipistrellus angulatus
11435,70185076.68325436,Pipistrellus angulatus
11436,209320673.9367289,Pteropus hypomelanus
11437,67744217.81657682,Macroglossus minimus
11438,1374638865.891208,Pipistrellus angulatus
11439,730635437.4020151,Pipistrellus angulatus
11440,13986865.04821498,Macroglossus minimus
11441,110497482.65814196,Macroglossus minimus
11442,5653654792.413113,Pipistrellus angulatus
11443,410715035.1018808,Pipistrellus angulatus
11444,496152478.9099821,Procapra przewalskii
11445,1844520913.5521836,Pipistrellus angulatus
11446,221645432.99672487,Pipistrellus angulatus
11447,522559640.5558964,Pipistrellus angulatus
11448,4524974553.691356,Piliocolobus bouvieri
11449,433489930395.8016,Mops mops
11450,2148351541.123198,Pipistrellus angulatus
11451,917533585.2359412,Pipistrellus angulatus
11452,31146684.486572083,Macroglossus minimus
11453,7098856438.046271,Pipistrellus angulatus
11454,15899742.27978536,Macroglossus minimus
11455,3926056649.7892513,Pipistrellus angulatus
11456,852534134.3207606,Pipistrellus angulatus
11457,35286675.68783169,Pteropus hypomelanus
11458,21147993160.659668,Pipistrellus endoi
11459,607145032.0045872,Pipistrellus endoi
11460,324411590565.1535,Pipistrellus papuanus
11461,803125765.4471139,Pipistrellus papuanus
11462,68681910.91376147,Pteropus hypomelanus
11463,456626599.36394614,Pipistrellus papuanus
11464,2541804548.0939007,Pipistrellus papuanus
11465,2040569186.367895,Pipistrellus papuanus
11466,12025538215.584074,Pipistrellus papuanus
11467,1374638865.891208,Pipistrellus papuanus
11468,410715035.1018808,Pipistrellus papuanus
11469,2066027728.5710306,Pteropus poliocephalus
11470,7098856438.046271,Pipistrellus papuanus
11471,1644220619.1616678,Pipistrellus papuanus
11472,707490780.2048047,Diplothrix legata
11473,4160084421684.7124,Elephantulus brachyrhynchus
11474,17571992852.825676,Pipistrellus papuanus
11475,1540382.970015446,Pipistrellus papuanus
11476,71937682695.33075,Platyrrhinus chocoensis
11477,5590848371.259994,Prionailurus bengalensis
11478,1033803951.9660428,Prionailurus bengalensis
11479,3804536636.534146,Pseudochirulus herbertensis
11480,383549242279.0562,Alouatta discolor
11481,2066155758.5806458,Pseudomys gracilicaudatus
11482,406229153.8474385,Pteropus hypomelanus
11483,1374616364.5815837,Pteropus hypomelanus
11484,28767549101.3859,Propithecus deckenii
11485,5310448711.540903,Pteralopex atrata
11486,37095838.12654199,Pteropus aldabrensis
11487,1844531019.1242301,Pteropus hypomelanus
11488,69920481373.24857,Microgale pusilla
11489,104713783.57053176,Pteropus hypomelanus
11490,99692239.62051415,Pteropus hypomelanus
11491,1374273618.7254326,Macroglossus minimus
11492,36733555.88482532,Macroglossus minimus
11493,14324171.805277985,Macroglossus minimus
11494,63093603.0252457,Macroglossus minimus
11495,5653621242.204863,Macroglossus minimus
11496,18236437001.66023,Pteropus hypomelanus
11497,3188009.280260343,Pteropus hypomelanus
11498,917533271.5159945,Pteropus hypomelanus
11499,2366108606.1202874,Pteropus hypomelanus
11500,62409099.31842426,Pteropus hypomelanus
11501,3303855349.5822425,Macroglossus minimus
11502,71887726.58036914,Abrocoma boliviensis
11503,1784483358.8179486,Pteropus hypomelanus
11504,621141510.1478509,Pteropus hypomelanus
11505,1521315867.227379,Rattus annandalei
11506,557607335.063447,Rattus annandalei
11507,852537359.6399857,Pteropus hypomelanus
11508,110762296.02543081,Pteropus hypomelanus
11509,144506184.9400437,Pteropus hypomelanus
11510,886514702.6519887,Pteropus hypomelanus
11511,2934816526.363514,Taphozous mauritianus
11512,894172550.839685,Pteropus hypomelanus
11513,344923725.1127733,Pteropus melanopogon
11514,522559640.5558964,Pteropus nitendiensis
11515,5591081182.969213,Pteropus vampyrus
11516,115307350352.41689,Macroglossus minimus
11517,8227968.121930444,Pteropus vampyrus
11518,4762935.009260839,Pteropus vampyrus
11519,25887184324.675888,Saguinus tripartitus
11520,10136947931.43,Mastomys awashensis
11521,96258621.59087518,Macroglossus minimus
11522,150906848958.11902,Arctocebus calabarensis
11523,78377221887.98654,Rattus annandalei
11524,44539088752.01666,Rattus annandalei
11525,861948579531.2039,Rattus tunneyi
11526,44849137286.38854,Reithrodontomys darienensis
11527,326108495.29862934,Heteromys anomalus
11528,2865490217572.876,Reithrodontomys montanus
11529,5591081182.969213,Rhinolophus acuminatus
11530,57264116900.906685,Dipodomys agilis
11531,23805697.921533544,Macroglossus minimus
11532,993192228.0939313,Rhinolophus acuminatus
11533,406199278.24209005,Rhinolophus acuminatus
11534,128871246892.44647,Rhinolophus acuminatus
11535,14597966.10169443,Rhinolophus acuminatus
11536,410832220.30934376,Macroglossus minimus
11537,390376281.58878565,Macroglossus minimus
11538,1054670301406.1605,Bradypus tridactylus
11539,29885729900.343204,Rhinolophus acuminatus
11540,4738179047.565305,Rhinolophus acuminatus
11541,4064004540.3055215,Rhinolophus acuminatus
11542,11904727768.773901,Rhinolophus acuminatus
11543,1567308966665.4277,Rhinolophus bocharicus
11544,344250913043.21686,Rhinolophus capensis
11545,161726236210.59625,Rhinolophus deckenii
11546,3015940643275.3706,Calomys musculinus
11547,632021451.5788169,Pteropus vampyrus
11548,122395402.62076254,Pteropus vampyrus
11549,1908366.955449134,Pteropus vampyrus
11550,510108286615.48694,Blarinomys breviceps
11551,6959070.607425164,Macroglossus minimus
11552,40528519.427694485,Macroglossus minimus
11553,114380293436.86664,Macroglossus minimus
11554,469510043965.40405,Rhinolophus yunanensis
11555,847924273104.6893,Rhinolophus shameli
11556,369045126.1987566,Nyctimene draconilla
11557,12349284.194942625,Macroglossus minimus
11558,32989661436462.918,Canis aureus
11559,117419085163.87119,Salpingotus pallidus
11560,1189476269455.776,Cannomys badius
11561,5098197.813134616,Nyctimene major
11562,35576511.1868482,Nyctimene major
11563,1969499467498.3281,Chaerephon bivittatus
11564,2183029185869.7007,Coelops frithii
11565,1271518355.0757232,Cynocephalus volans
11566,18984324027.438984,Chalinolobus neocaledonicus
11567,262301037.00710252,Rhynchocyon petersi
11568,5050330506.467213,Rhynchonycteris naso
11569,510257467.39221245,Romerolagus diazi
11570,56450499641.92678,Sciurus arizonensis
11571,2065369572.3838642,Saccolaimus flaviventris
11572,5050330506.467213,Saccopteryx leptura
11573,738945588364.7573,Chiropodomys pusillus
11574,2440362365.694846,Saccolaimus flaviventris
11575,994854322.8573452,Saccopteryx leptura
11576,128870626387.02768,Coelops frithii
11577,433489968371.3398,Coelops frithii
11578,84043411791625.62,Myodes rutilus
11579,128266338.2335871,Crocidura raineyi
11580,14233911076.250494,Scotophilus viridis
11581,394976077906.6482,Crocidura flavescens
11582,6300602801.286269,Crocidura picea
11583,98649294877.60469,Sciurus colliaei
11584,108993547.80426925,Macroglossus minimus
11585,801314211.8914251,Sminthopsis leucopus
11586,8835445092.287384,Solomys ponceleti
11587,3178920199.1668043,Solomys ponceleti
11588,265887977844.48193,Sorex excelsus
11589,92198561.68394503,Sorex sclateri
11590,40516642734.064476,Stenocephalemys griseicauda
11591,3898854926.951838,Sundasciurus philippinensis
11592,30983417.002094008,Cynocephalus volans
11593,96481022850.02612,Cynocephalus volans
11594,5241905157.315219,Sundamys maxi
11595,1960461025.9652941,Taphozous mauritianus
11596,577786421943.0189,Taphozous mauritianus
11597,858264282.2605736,Sundasciurus philippinensis
11598,155796677.83890718,Cynopterus nusatenggara
11599,6051823198.741966,Sundasciurus fraterculus
11600,1271518538.413752,Sundasciurus philippinensis
11601,7348614359.837463,Sundasciurus philippinensis
11602,96480316642.9907,Sundasciurus philippinensis
11603,6178088015.482384,Sylvilagus dicei
11604,14763258375.91552,Cynopterus nusatenggara
11605,2139335464.1885555,Taphozous mauritianus
11606,146842966.03071833,Rousettus celebensis
11607,13158482820.408577,Sundasciurus philippinensis
11608,959542084.7898003,Macroglossus minimus
11609,89013961.42113718,Macroglossus minimus
11610,2000578676915.0603,Dasyprocta prymnolopha
11611,1961548124471.9126,Dasypus hybridus
11612,7348614359.837463,Sundasciurus samarensis
11613,179307853541.42188,Paramelomys lorentzii
11614,1311572763879.2659,Syncerus caffer
11615,13158482820.408577,Sundasciurus samarensis
11616,1018009003198.5067,Syncerus caffer
11617,476607534.5611603,Syncerus caffer
11618,469167029.55379015,Neotamias palmeri
11619,38076618348.42597,Tamiops maritimus
11620,562258291.1660076,Tarsius sangirensis
11621,192436526564.58084,Taterillus petteri
11622,43057683643.56734,Tamiops maritimus
11623,75651207973.02483,Loxodontomys pikumche
11624,9313268580.15623,Thamnomys venustus
11625,790326413492.7552,Echymipera rufescens
11626,4558835703.469724,Thoopterus nigrescens
11627,852697359.1824362,Thoopterus nigrescens
11628,160986586592.60815,Wilfredomys oenax
11629,1195949421.9852583,Thoopterus nigrescens
11630,41028231457.06885,Eliomys quercinus
11631,561866257.6488148,Thoopterus nigrescens
11632,170866806438.32016,Thoopterus nigrescens
11633,367534361.95018643,Thylogale calabyi
11634,2897889005.2269864,Thoopterus nigrescens
11635,2303680279.469748,Thoopterus nigrescens
11636,103120824133.73715,Thylamys macrurus
11637,288009389.1089486,Thylogale calabyi
11638,92689775.36540239,Tylomys fulviventer
11639,4618373568.814909,Wilfredomys oenax
11640,1643990869.0922303,Zaglossus bruijnii
11641,2671893055.391132,Hylaeamys tatei
11642,716383949.5189223,Pteralopex taki
11643,544900265.4668554,Pteralopex taki
11644,129417264.37616535,Cynopterus sphinx
11645,9177379362.409658,Equus hemionus
11646,3525481255.917675,Erinaceus europaeus
11647,345834343269.08777,Eonycteris spelaea
11648,2534365622776.9473,Eonycteris spelaea
11649,46948655.20059617,Eonycteris spelaea
11650,128870626387.02768,Eonycteris spelaea
11651,21393762261843.01,Eptesicus serotinus
11652,989861235004.6207,Eptesicus serotinus
11653,286337614.96785563,Syconycteris australis
11654,193807334156.53857,Pattonomys occasius
11655,66142898.034564696,Pattonomys occasius
11656,790274080039.8063,Macroglossus minimus
11657,114521778.64524706,Pteropus mariannus
11658,24192306671.2339,Eupleres major
11659,2676017844388.625,Eumops dabbenei
11660,32438363744.788254,Mico nigriceps
11661,24192306671.2339,Eupleres major
11662,1402611343966.1782,Funambulus palmarum
11663,994854322.8573452,Sapajus apella
11664,292617216681.0781,Piliocolobus badius
11665,5983844915.049152,Piliocolobus gordonorum
11666,4516545878.627933,Nycticebus menagensis
11667,9416792.915211802,Nycticebus menagensis
11668,738942293749.0093,Nycticebus menagensis
11669,46921767.91506419,Nycticebus menagensis
11670,40594120.58019068,Nycticebus menagensis
11671,160961495603.1757,Gerbillus andersoni
11672,630327767.1523988,Nycticebus menagensis
11673,29524435289.945618,Nomascus siki
11674,840396369.0031877,Galagoides orinus
11675,231533804.2395164,Macroglossus minimus
11676,1948023817.6870413,Prolemur simus
11677,2553042927.054294,Macroglossus minimus
11678,18284489.418714922,Macroglossus minimus
11679,11903932882.65969,Macroglossus minimus
11680,22019963.589583315,Macroglossus minimus
11681,6743577651488.592,Hipposideros caffer
11682,87593398786.2349,Pygathrix nemaeus
11683,15290254771.749277,Pygathrix nemaeus
11684,335514602.8547501,Marmosa robinsoni
11685,257891272.46851566,Marmosa robinsoni
11686,994939926.0904938,Marmosa robinsoni
11687,5050102230.720007,Marmosa robinsoni
11688,1377192861204.3608,Marmosa regina
11689,4457521475313.448,Monodelphis domestica
11690,50996910.830397226,Nyctimene major
11691,20047082922.857655,Thylogale stigmatica
11692,92619909880.21205,Harpyionycteris whiteheadi
11693,1991999681890.9302,Heliophobius argenteocinereus
11694,3977026316633.415,Lemniscomys zebra
11695,58736823335.3185,Chrysochloris asiatica
11696,1615858705.3179257,Galagoides orinus
11697,23807247452.63726,Mazama bororo
11698,129405252.3846208,Pteropus melanotus
11699,4187241776796.4927,Ochotona dauurica
11700,4338700119047.048,Ochotona macrotis
11701,98046399851.0164,Ochotona princeps
11702,13867370515.299423,Lepus capensis
11703,750168794.520992,Lepus capensis
11704,100821650077.5334,Poelagus marjorita
11705,41029264476.538994,Lepus capensis
11706,128870705111.12372,Hipposideros diadema
11707,223019339848.28308,Crocidura nigeriae
11708,7484417090.233502,Crocidura nigeriae
11709,590288854670.7716,Crocidura pasha
11710,181480510817.46283,Crocidura somalica
11711,3129363390903.4785,Crocidura voi
11712,52822071886.45209,Cryptotis goldmani
11713,724952484000.1285,Sorex portenkoi
11714,73719032925048.03,Sorex tundrensis
11715,3891760838.8772216,Ptilocercus lowii
11716,6511740094.916502,Ursus arctos
11717,21511416519.353912,Chodsigoa lamula
11718,81222992248.55682,Crocidura nigripes
11719,438741986350.55176,Neurotrichus gibbsii
11720,240041099854.74313,Scapanus townsendii
11721,11000786944247.518,Talpa altaica
11722,145975427184.94815,Ptilocercus lowii
11723,557490944.0352315,Ptilocercus lowii
11724,14763286197.744125,Hipposideros diadema
11725,11904155525.58363,Hystrix pumila
11726,15960165.530912716,Hipposideros diadema
11727,11621919639.838976,Ptilocercus lowii
11728,470179775.7112847,Ptilocercus lowii
11729,120674948710.87833,Hipposideros diadema
11730,138505497823.9574,Mico argentatus
11731,739081429521.0007,Hipposideros galeritus
11732,157685326051.5952,Ptilocercus lowii
11733,227343636.7473365,Ptilocercus lowii
11734,86606210.79865025,Ptilocercus lowii
11735,433489950814.9908,Hipposideros galeritus
11736,1059300398620.7673,Hipposideros lylei
11737,341376622.4640494,Ptilocercus lowii
11738,8012259177473.008,Cormura brevirostris
11739,31708041358.946323,Ptilocercus lowii
11740,20612831182754.984,Orycteropus afer
11741,2904680710067.186,Macropus giganteus
11742,2066155758.5806458,Macropus giganteus
11743,1859836673916.4336,Jaculus blanfordi
11744,46471649.820870064,Cheirogaleus sibreei
11745,10390241698679.99,Vulpes zerda
11746,607409813100.2513,Crossarchus ansorgei
11747,31049482449.77452,Macropus giganteus
11748,191480279.0275405,Macropus giganteus
11749,242032313300.63132,Herpestes flavescens
11750,191363916802.7807,Saimiri boliviensis
11751,688975606.5043362,Macroglossus minimus
11752,201583784806.56998,Lepus fagani
11753,366228449524.7799,Alouatta sara
11754,23038797824.209587,Heteromys adspersus
11755,7416102105920.623,Lionycteris spurrelli
11756,1240816739752.9087,Saimiri boliviensis
11757,176084747167.02167,Callicebus donacophilus
11758,74485686525.71234,Callicebus caligatus
11759,924299640101.2667,Helogale hirtula
11760,15692599123.473448,Ursus arctos
11761,664305110.482655,Mustela sibirica
11762,768742319072.4005,Melanomys caliginosus
11763,224697590155.59906,Callicebus regulus
11764,102883137.03506465,Rhinolophus affinis
11765,79746558012.14233,Meriones chengi
11766,486426135147.41003,Miopithecus ogouensis
11767,4307473430.016889,Miopithecus ogouensis
11768,12964311029.889853,Ursus arctos
11769,223315533727.97058,Platymops setiger
11770,71424794683.48482,Ursus arctos
11771,43058283199.60553,Martes flavigula
11772,11143789813907.77,Mustela altaica
11773,2287436399.8271027,Myosorex blarina
11774,6219935770087.139,Myospalax psilurus
11775,290749570398.4944,Myotis atacamensis
11776,694815077929.4878,Ursus arctos
11777,425793463551.72314,Mormopterus kalinowskii
11778,4628672732578.922,Mormopterus planiceps
11779,43057991026.91298,Mustela sibirica
11780,2445792988.50962,Sylvisorex howelli
